frame,time,act,segment,payload,mask,iterations,cv_block_errors,zx_block_errors,cv_min_margin,zx_min_margin,weak,risky_codewords,lifted,grown
1734,57.8,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1735,57.833,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1736,57.867,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1737,57.9,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1738,57.933,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1739,57.967,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1740,58.0,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1741,58.033,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1742,58.067,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1743,58.1,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1744,58.133,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1745,58.167,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1746,58.2,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1747,58.233,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1748,58.267,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1749,58.3,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1750,58.333,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1751,58.367,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1752,58.4,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1753,58.433,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1754,58.467,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1755,58.5,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1756,58.533,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1757,58.567,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1758,58.6,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1759,58.633,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1760,58.667,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1761,58.7,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1762,58.733,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1763,58.767,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1764,58.8,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1765,58.833,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1766,58.867,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1767,58.9,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1768,58.933,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1769,58.967,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1770,59.0,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1771,59.033,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1772,59.067,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1773,59.1,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1774,59.133,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1775,59.167,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1776,59.2,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1777,59.233,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1778,59.267,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1779,59.3,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1780,59.333,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1781,59.367,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1782,59.4,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1783,59.433,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1784,59.467,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1785,59.5,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1786,59.533,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1787,59.567,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1788,59.6,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1789,59.633,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1790,59.667,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1791,59.7,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1792,59.733,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1793,59.767,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1794,59.8,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1795,59.833,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1796,59.867,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1797,59.9,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1798,59.933,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
1799,59.967,link,35,https://example.com,3,0,0,0,0.26206523180007935,102.0,0,0,0,0
